"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2014","SI","Slovenia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2014","SK","Slovakia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2014","UK","United Kingdom",99.052273060,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","AT","Austria",99.809018560,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","BE","Belgium",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","CY","Cyprus",98.593530230,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","CZ","Czechia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","DE","Germany",85.604816630,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","DK","Denmark",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","EE","Estonia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","EL","Greece",17.749461590,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","ES","Spain",99.913621260,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","FI","Finland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","FR","France",95.839428620,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","HR","Croatia",96.904441450,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","HU","Hungary",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","IE","Ireland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","IS","Iceland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","IT","Italy",63.281160740,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","LU","Luxembourg",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","LV","Latvia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","MT","Malta",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","NL","Netherlands",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","NO","Norway",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","PL","Poland",99.692591450,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","PT","Portugal",98.247785920,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","RO","Romania",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","SE","Sweden",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","SI","Slovenia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","SK","Slovakia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2015","UK","United Kingdom",99.806646520,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","AT","Austria",99.805874400,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","BE","Belgium",99.888002230,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","CY","Cyprus",97.641509430,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","CZ","Czechia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","DE","Germany",87.956879140,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","DK","Denmark",99.911952450,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","EE","Estonia",99.547169810,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","EL","Greece",19.775059420,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","ES","Spain",99.819779220,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","FI","Finland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","FR","France",99.804844440,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","HR","Croatia",96.667973340,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","HU","Hungary",85.193202720,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","IE","Ireland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","IS","Iceland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","IT","Italy",64.760607360,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","LU","Luxembourg",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","LV","Latvia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","MT","Malta",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","NL","Netherlands",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","NO","Norway",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","PL","Poland",99.912504550,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","PT","Portugal",99.959141980,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","RO","Romania",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","SE","Sweden",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","SI","Slovenia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","SK","Slovakia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2016","UK","United Kingdom",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","AT","Austria",99.894049090,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","BE","Belgium",99.684666920,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","CY","Cyprus",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","CZ","Czechia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","DE","Germany",82.513599780,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","DK","Denmark",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","EE","Estonia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","EL","Greece",21.173327390,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","ES","Spain",99.946555500,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","FI","Finland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","FR","France",99.937168380,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","HR","Croatia",96.266778520,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","HU","Hungary",76.972804270,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","IE","Ireland",99.796983750,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","IS","Iceland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","IT","Italy",79.619573280,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","LU","Luxembourg",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","LV","Latvia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","MT","Malta",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","NL","Netherlands",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","NO","Norway",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","PL","Poland",99.874538740,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","PT","Portugal",99.461954890,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","RO","Romania",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","SE","Sweden",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","SI","Slovenia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","SK","Slovakia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2017","UK","United Kingdom",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","AT","Austria",99.731029420,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","BE","Belgium",91.616314190,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","CY","Cyprus",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","CZ","Czechia",99.917616360,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","DE","Germany",83.703047710,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","DK","Denmark",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","EE","Estonia",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","EL","Greece",23.499382920,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","ES","Spain",99.960605100,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","FI","Finland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","FR","France",99.934132520,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","HR","Croatia",97.701149420,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","HU","Hungary",89.698875540,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","IE","Ireland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","IS","Iceland",100.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Data quality","Completeness gender","%","2018","IT","Italy",95.722351780,""
