DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Males,Belgium,2025,69163,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2005,119194,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2006,118963,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2007,120530,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2008,121005,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2009,119829,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2010,119683,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2011,122809,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2012,121480,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2013,119895,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2014,121156,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2015,124781,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2016,127301,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2017,130813,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2018,132262,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2019,135665,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2020,135839,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2021,137520,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2022,135973,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2023,136553,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2024,134290,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,10 years,Total,Belgium,2025,134731,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2005,60669,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2006,58277,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2007,58484,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2008,59415,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2009,59579,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2010,58955,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2011,59458,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2012,60279,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2013,59798,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2014,58782,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2015,59530,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2016,61190,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2017,62252,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2018,64346,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2019,65037,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2020,66351,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2021,66604,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2022,67594,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2023,67396,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2024,67348,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Females,Belgium,2025,65976,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2005,63228,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2006,61681,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2007,61080,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2008,61827,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2009,62187,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2010,61634,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2011,61872,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2012,63166,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2013,62114,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2014,61514,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2015,62145,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2016,64371,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2017,65535,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2018,66973,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2019,67890,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2020,70073,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2021,69912,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2022,70681,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2023,70559,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2024,70102,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Males,Belgium,2025,69405,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2005,123897,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2006,119958,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2007,119564,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2008,121242,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2009,121766,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2010,120589,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2011,121330,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2012,123445,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2013,121912,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2014,120296,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2015,121675,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2016,125561,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2017,127787,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2018,131319,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2019,132927,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2020,136424,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2021,136516,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2022,138275,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2023,137955,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2024,137450,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,11 years,Total,Belgium,2025,135381,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2005,62787,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2006,61050,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2007,58636,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2008,58840,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2009,59755,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2010,59964,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2011,59745,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2012,59705,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2013,60519,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2014,60021,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2015,59012,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2016,59839,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2017,61433,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2018,62503,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2019,64721,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2020,65399,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2021,66626,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2022,66961,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2023,68582,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2024,67814,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Females,Belgium,2025,67842,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2005,65615,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2006,63587,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2007,61999,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2008,61462,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2009,62111,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2010,62535,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2011,62445,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2012,62162,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2013,63429,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2014,62294,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2015,61802,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2016,62509,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2017,64616,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2018,65745,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2019,67302,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2020,68350,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2021,70419,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2022,70309,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2023,71636,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2024,71041,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Males,Belgium,2025,70685,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2005,128402,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2006,124637,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2007,120635,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2008,120302,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2009,121866,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2010,122499,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2011,122190,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2012,121867,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2013,123948,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2014,122315,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2015,120814,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2016,122348,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2017,126049,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2018,128248,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2019,132023,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2020,133749,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2021,137045,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2022,137270,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2023,140218,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2024,138855,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,12 years,Total,Belgium,2025,138527,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2005,63704,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2006,63191,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2007,61342,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2008,58955,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2009,59164,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2010,60106,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2011,60716,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2012,60032,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2013,59951,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2014,60774,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2015,60205,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2016,59330,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2017,60125,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2018,61663,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2019,62831,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2020,65087,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2021,65725,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2022,66975,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2023,67886,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2024,69038,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Females,Belgium,2025,68244,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2005,66652,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2006,65952,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2007,63888,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2008,62317,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2009,61785,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2010,62512,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2011,63268,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2012,62702,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2013,62405,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2014,63678,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2015,62591,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2016,62221,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2017,62829,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2018,64878,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2019,66106,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2020,67687,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2021,68590,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2022,70807,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2023,71365,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2024,72101,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Males,Belgium,2025,71588,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2005,130356,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2006,129143,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2007,125230,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2008,121272,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2009,120949,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2010,122618,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2011,123984,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2012,122734,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2013,122356,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2014,124452,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2015,122796,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2016,121551,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2017,122954,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2018,126541,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2019,128937,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2020,132774,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2021,134315,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2022,137782,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2023,139251,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2024,141139,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,13 years,Total,Belgium,2025,139832,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2005,63037,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2006,64035,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2007,63470,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2008,61625,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2009,59271,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2010,59472,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2011,60838,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2012,61010,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2013,60252,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2014,60149,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2015,61017,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2016,60549,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2017,59557,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2018,60351,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2019,61950,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2020,63096,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2021,65390,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2022,66035,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2023,67873,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2024,68332,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Females,Belgium,2025,69532,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Males,Belgium,2005,65999,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Males,Belgium,2006,66995,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Males,Belgium,2007,66284,,
ESTAT:DEMO_PJAN(1.0),30/05/26 11:00:00,Annual,Number,14 years,Males,Belgium,2008,64173,,
